hash,question,what
ce4edd835f0a6cdba2eefc1aad88b05b,求根治淋巴结核的土方（民间偏方）。,2
55dfcf99ef7d219e1ab372f8143b8757,小细胞肺癌晚期怎么办,2
43dbc789ed86382a90e5f1ad83a355c8,我想问下，小细胞肺癌来放疗的话，一次要放多少天？,2
a579fbb73519510c67b3c82c95a198fb,乳腺癌一定要切除乳房吗？,2
4a0051dec97f88f974c971bfc8bbf87c,乳房肿瘤的治疗？,2
0d2a43c89a59e6bc77cc3d65edb38e9c,宝宝身上有个小肉瘤怎么办！~,2
5aebb97133451448c194181203f34507,喉癌术后饮食蛋白粉好还是牛初乳好,2
ad3b1301a2ec8e5716a3c99c25a54048,恶性淋巴瘤转白血病能不能治疗 ？,2
6ae5dc820076962ab607e3e1722b98c7,小孩KT综合症伴有囊性淋巴管瘤，活动时摔破皮了，现在淋巴管瘤的体液一直有流出来，怎么办？,2
b302d315bade82ef78e52e06fe537d79,子宫肌瘤的治疗【子宫肌瘤】,2
b8d32bcbc9c5afa1ce87443646679ac3,我的乳头上方有个肿瘤七年了也不知道是良性还是恶性怎么分辨，这个肿瘤也没长，在皮里肉这几天乳房有点,2
a89b73db402ae700716918501c60fa79,15岁的孩子得了成釉细胞瘤，用什么治疗方法比较好,2
b9813be40bdc7c7ee10a70976ebe7931,婴儿嘴唇血管瘤【血管瘤】,2
efaf88d344831c250c0580b2fafb4fab,我脚上长了一个小瘤，医生说是神经瘤，让我给开了！虽然是小手术，可是现在怀孕能动手术吗？对胎儿有没影,2
6b403788f18aa604b5c5cf3a11c695b1,乳腺癌转移到肺部了能治好吗,2
6e0222106bb8add64f4056e34b67a6a6,左侧乳腺浸润性导管癌WHO 2级，肿瘤大3×3×1.5㎝，乳头及基底切缘未见癌组织浸润，未见癌转移,2
87c023b6c78e151db77c4c9f9f54fcaf,昨天体检，检查出子宫瘤，暂时还不能确定是恶性还是良性，都可以治疗吗？,2
91ea96993243c9f7868cba52f8b16de0,畸胎瘤后月经不正常,2
c35161669fb821665c78e94cb39d5544,儿童伯基特淋巴瘤能完全治好吗,2
a1b963d1671697abbf5c215ec58f825c,小儿脸部血管瘤,2
a0eb798c28f3ebdc809d005e5dfd427b,我小孩2010发现在肾上腺有一个肿瘤，手术后确诊为神经母细胞瘤，3年过来了没有异常发生，我现在很但心...,2
d68a330aaa21012e08c380f46d38d167,怀孕后检查出甲状腺癌怎么办,2
a03c40011138197e701da850624d23d2,宝宝的了血管瘤,2
0eaa3b732f01ae0172bc65e96cb2a535,孩子得了肝母细胞瘤化疗完了，现在得了湿疹可以用带激素的药物,2
b3cc239cfb3982f29136450a68532b42,患 T细胞性淋巴瘤,2
514607c07cb61e1aea1a6596bedd65e7,骨癌怎么冶,2
378883d1272e3b0042d51b6bacfe884d,为什么良性肿瘤切除后还会复发？,2
3fd68ddf5e0c83432e901a812388c71b,血癌的注意事项有哪些,2
ab34cfa1dd4d30969208f8657c6865e0,肺鳞癌早期开刀后,2
ac17651728b59f18a74318bd433c712b,经常吃那些蔬菜可以防癌??,2
fa012a06cfd90669889e90f2d1a189c9,阴道癌晚期正在放、化疗，求中药调理,2
3db9c49dc3f604e1c20bca1f533a7335,脂肪瘤要怎么治疗？？？、,2
8be29c534a9f79eefea473865b716036,脑瘤患者吃什么补品,2
fab00d0fe533209ec4c51ff647dc51b0,纵膈肿瘤的病人需注意什么的？,2
6cb9afb6ce86a5d7191646d5c7fb4f25,您好，我是济南的，我父亲得了高分化软骨肉瘤，想向您请教一下治疗方法。15269132777，我姓杜，给我发短信，我给您回过去。谢谢！,2
773e6cbfef82deb887efc2fe3b8bfbaf,肾癌根治术后的护理,2
ebb36ac352463a08a537c5aa25d36aa6,右下牙齦鱗狀細胞癌治療預后如何？,2
182018527950bd80ba62ed36cc992435,良性肿瘤会恶化吗,2
ddf5e8c45d581ae6755193b2eb8ad1f0,高分化血管肉瘤要怎么治疗？可以..？,2
16278fa19b09da5168eea0baeb319848,骨瘤 得了骨瘤应该注意什么,2
e4b2cb6e2e1e8edadace358cbc1cf33b,甲腺癌甲腺切除后做什么治疗好,2
f1b0c613f43479d379e46ea280130b88,纤维肉瘤术后疤痕怎样修复,2
2ce896a937b62428ab9b65d38e34c563,肺癌吃什么对身体有好处,2
9f554a66d71b7c5711cadae0ffbb9491,急求贲门癌管状腺癌治疗方案,2
7d16b66d8e5eb46457106887e3a70710,你好得了腺泡壮软组织肉瘤秋季吃什么好,2
daeffef259fa8ce7811a5fcea3cf6512,乳腺癌术后胸口长啦一个硬块是怎么回事？,2
624c7c4a86e463da4c8ad09ec5334c7d,多发性遗传性骨软骨瘤如何预防,2
ed335bcb1c3e7562237d887c0d70afd7,膀胱癌骨转移怎么治疗,2
e946e436f394812ce5305cffc12b9037,舌癌 有吐血症状！！身体弱 不能手术，还有什么治疗方法！,2
1e133925fd1586f525e0d40c382203f6,四肢很多地方有软骨瘤,2
5da56fa44a83c6d44f984e15f3b623ff,如何减少晚期直肠癌患者的痛苦？,2
d51d8190d675d781fb797d39ef150371,肾癌晚期吃什么好？？？,2
932cc7c08ebeb04df6e4c3625d2d7ec0,鼻咽癌放疗后的皮肤护理,2
a59598a4f2dc15f36c6533b108fbdb8f,非霍奇金淋巴瘤之家怎么办呢？,2
3aeb0a1d38caee47c0dba4be6b0a8ab3,脑膜瘤的放射治疗,2
3299cecc371f64c45b8fd9456a005bb4,女儿得了神经母细胞瘤痛起来怎么办,2
ec0405ea7815a5caa907dc03ecef8be7,脑瘤患者注意什么,2
25872d95898fd3cd79edc2f78be46475,脑膜瘤手术后头晕呕吐怎么办？急求！,2
151133910ea696a9b35a4e475279b703,胰腺癌肾转移怎么治疗？,2
5d885992d03b4c57514775077bfbf51d,食道癌的主要饮食和治疗,2
3c9faf20d79e593d2e5d163964baed49,食道癌出现气短出汗怎么办,2
ee896ffd662007258395fa7f3086c546,脑瘤病人诊治,2
b99ad4b666ea9e97ad940aca285c7358,女37岁 黄历查询2013宜忌 阴道癌患者宜忌吃哪些,2
043b3febd03d1564f88004f81de5b698,鳞状细胞癌宫颈癌怎样治疗？因出血住院，并,2
191a265d0f9868f86b2f4de7b4226061,胃癌病人的饮食规律是什么？,2
055fa9f550a4b7efbbded45a286211b6,肺癌化疗期饮食应该注意什么,2
a70ab13b116b5f9f2c53c501edf45df7,舌癌有什么注意事项,2
1781346176a8e376176163ce1243f07d,睾丸肿瘤怎么治疗效果最好会影响生育吗,2
847ca5577cfdd58c341e38419208dd86,胰腺癌？该如何治疗？,2
c498edf864ba0a9ab9c18a372144cac2,5岁男孩，确诊髓母细胞瘤以及脑积水应该如何治疗为佳,2
918138976cd9493da206924abce1fa9c,鳞癌晚期脚面腿浮肿怎样办,2
924cb86e7eff4f6d1ca9267da614eaaa,肝脏查出有血管瘤，此病严重吗，应该怎么治疗？,2
1d42b4c126a08ab6ee1b7978c3896122,哈尔滨上颌骨软骨肉瘤，怎么预防？怎么找医生指导一下？,2
bb937b9e9aa328614b3c6d350e9c3b78,胃粘液腺癌0.05CM大小,2
7f3753da6a2c97c57ab0f6fcbd6907e5,乳腺癌多发骨转移并且胸椎压缩性骨折，正在放疗放疗20个疗程，现在不疼了，给他吃中药，那西药还用吃吗,2
48fd5b977cbbf81aeb69225b68620962,骨瘤好治吗？怎么治？,2
e518aea048920ba8f081a75b340cfc87,预防血管瘤疾病有哪些主要措施,2
44531fd61b6a0e4b3a8c369d4451e43b,脑膜瘤术后出现积水怎么办？,2
203668e7cae5d96c40ab084f207459e1,食道癌晚期的护理工作要如何进行？,2
946947a17e2868d70ee5f18a6225310f,膀胱癌患者手术前吃什么好？,2
6e186f726787636e6584ccc3725071f1,乙状结肠巨大溃疡型低分化腺癌癌根治手术后是否适合做放疗治疗,2
571903af001e02b44bfae1fa64cedd5d,肺癌的治疗方法,2
523e28fa5f778e64185f091ed2cdf18c,胆囊癌伴肝转移,2
f1e4f2eb9408d29f68ed89101dc3595a,肝癌手术后过敏是怎么回事,2
76e13a7d21f5c86867f63318f4d19332,肠癌采用哪种方式治疗较好？,2
7b70d5df35c337d444affc37e598cdb7,胃癌如何进行分期治疗,2
b909df30e0dac2f6d2839297be3b9c31,胸腺癌IB期2 化疗二次因白细胞过低怎么办,2
1ac21d225a65f9aaeef3ae6029a336a7,脂肪肉瘤病人吃什么食品好?,2
5b6fe5e7022adf56c436147be5fdc1eb,脑膜瘤术后中医康复治疗有哪些？,2
ab2cad45f1c577cbfda2d4e4213d248c,食道癌食管镜检查该怎么做 详细??,2
2c3a4c86684974f36ea1703bdeb08391,民间最有效治肺癌偏方,2
331d7caf936a0b00ebca5e74002ca7f9,膀胱癌全切疑问,2
36d9250af53a3f6de0cb72bbd2297f48,49岁男，右肺中央型肺癌伴两肺多发转移，纵膈淋巴结转移，双侧胸腔积液，心包积液,2
b27e71a9031c56ed3c0c33b32e352c03,胰腺癌术后出现消化道出血怎么办？,2
586316561053b548f9052cb349d494fc,胰腺癌用什么药治疗比较好？,2
459339a2d2718d926c839b0e23f3eacc,膝盖上长血瘤，怎么治疗,2
28af96e807bc6b5c68f580d38843b218,血管瘤患者应该注意什么？,2
aa27bd98ff4921f62f5b655472181f82,黑色素瘤有撒办法治疗,2
f25f58fb017fa03c4953a4932a83d59c,血癌会不会死？该怎么治疗,2
37129d1124ad08c805be2de04022c80e,怎样才能根治脂肪瘤？,2
cac429791e939e11e55f7396c914aadf,宝宝颅部长了骨瘤,2
5fbe62bccb4333988fa4ca7973e082aa,间充质软骨肉瘤得了这病怎么治疗,2
c4df6864c0ba0489bdc30023477167ae,耳朵后面长了脂肪瘤,2
f84509f9aea6e312de7a7cb4c7f1726f,严重性，骨瘤。他需要帮助啊，,2
fd64fa96ae19fa1d195891a50095bc10,右肺下叶中分化鳞状细胞癌伴坏死肺癌,2
4374b72d7892fbe1c74d21e2ffb57168,肺癌患者如何进行科学保健？,2
d22b6d7708fb2d273c9f5558eb2853df,劲普血瘤怎么治疗，现在天天出血怎么办,2
170fa7f91624c09b6a230398f2431c11,黑色素瘤治疗方法,2
a579ebe218472f3fc56e73759e4cff1e,我有脂肪瘤,2
4a70047f804bcef4f0267f87ba88d55b,骨癌化疗后吃什么,2
6feda94e07e397145fd2cb3d07dc2bdb,食道癌怎么治疗,2
4a96a52cbac1ebbe26f04dd0377e81f7,膀胱癌患者能服用石上柏？,2
8a52f271ee611fad3b5155854639ae4e,我左侧肾上腺小腺瘤，,2
90e34bae72ac5edc1b4bb58096eb442c,乳腺癌患者有肝血管瘤,2
e8356420cfab9d0521df5ef98dbdefc7,请问胃腺癌手术后要注意什么？吃什么好？,2
c97c89b2eb6653484a7a66faa76aaa2c,胃腺癌能治疗好吗?,2
21de1ec7401d66c393cbed586c157f54,右肾良性肿瘤？,2
0b05ed66b9a799f89936fe5313c44c2c,直肠癌晚期能治肿瘤包住血管手术拿不出来肿瘤怎样办,2
c8d47c2461cbabf71dd857376d169caf,宫颈腺鳞癌患者哪些东西不能吃,2
a59b4a2aede4fa9be3e1c44d0f608f82,腿关节长了软骨瘤怎么弄,2
e0e138b4a54db73ba10bd06387e7505d,脂肪瘤怎么治疗？,2
52f7b4e566b0099559702d859a1620d0,中心型腺癌，右肺3cm肿块，左肺也初见转移。其余，未见转移。此种情况该如何处理？一定要手术吗？谢谢！,2
d0a18f2cb04541cf21d443634ef0ce2d,得了脂肪瘤怎么办？,2
f52c8c1e4909f9bd37f9bce962663b96,膀胱癌患者手术效果好不好？,2
b445a48923a0ceca78fcd7d6429437be,女性32岁胸腺瘤已切除之后，又被确诊为胸腺癌，请问,2
945b46811e0979a3a4bf09c869a97e47,复方万年青胶囊对肺癌中的鳞癌有疗效么？,2
95d2b2b6d3fb9ecff7630c492772fbed,腺癌并细支气管肺泡癌结构术后还会复发么,2
de0593fe76fa52d07f31970d3a727908,怎么治疗血管瘤,2
7c45778cb47227467de90f04725bf68f,骨瘤烟酒有影响么,2
2d5bd54214c3066d53a8f60103eef68e,脑膜瘤做了三次手术又复发应该怎么治疗？,2
b4a1825e2bdaec231ec872c919fa88a8,舌部高分化鳞状细胞癌怎么治疗,2
834209a412309816b4cef217ecd25bf1,骨瘤该怎样治疗？,2
d76bf634d555e2df6b223e51c54fc764,脂肪瘤的治疗和影响,2
fb88b73abca0cc16d9ca4e0489c68ba7,乳腺癌手术保留胸大肌吗,2
2fc221138e7574d12b232f7e255113b5,肺腺癌有恶性胸水,2
e2194373f5392e05809cb176f344a237,骨肉瘤吃什么好,2
84a40825f15734b7eaac9de4a77b8728,脂肪肉瘤两次手术后又复发还能手术治疗吗？,2
542e477fa62ef6b38b4b8fc563e006a4,因宫颈癌子宫及附件做了全切术现有发现阴道病变,2
83cede8fcd57362aaac43010e553ee4e,母细胞胶质瘤术后应在饮食注意些什么,2
aecd8e509988f6b1b9a0d1bb4e733020,非霍奇金淋巴瘤 咨询好大夫_非霍奇金淋巴瘤怎么办,2
694af103cc507f03912c23c5a7ff37d7,黑色素瘤什么季节切除最好,2
b520ceeefe01653ac5a6f973b1147d9b,食道癌晚期治疗方法,2
6673071c5027f69c22e4f72782468b74,腿部血管瘤是什么病/怎么治疗,2
a8a2fdfc415fc54f71456ff66a01bf71,霍奇金淋巴瘤3年，现出现全身皮肤瘙痒，怎办,2
bee024cab00124299d50e812637c209d,脑癌晚期已扩散怎样维持寿命,2
a0047c3cc1d01c7ebf7fb5e63839df69,肠癌的病人能吃竹荪吗,2
8a553705223dfacffd19a10dcbe36e7f,脂肪肉瘤术后放疗有效果吗？,2
b88228278c53aa2f4b41b8a6685b7282,左肺上叶低分化鳞状细胞癌如何治疗,2
c64107ba604963773ab088f299975d62,肺癌病人吃什么,2
b672b721878540f3e22e572263ebd96c,请问我妈妈的病能确定为肾上腺癌吗？有什么好的治疗方案吗？,2
6bd2f34fc51f7dfc700a19a8dbf41a58,脑癌 脑缺氧怎么办,2
c707fb85b28046b5769e0ad7cff616b3,鼻咽癌吃什么水果好？,2
776d9d6fef51ab3146ef52d16945bdeb,肾癌如何预防,2
42e0f47780f2416d7bac92195ac837e7,广西肿瘤如何解决？广西肿瘤有什么好的治疗方法吗？,2
3422e774742119b35d81b2682935dde0,治疗骨瘤的方法,2
257c8d80dbe050a5ed35fdc854d4068b,食道癌2期（鳞癌）的治疗,2
337cd93a94dd9b63773556d29ea31556,您好闵大夫，我肛周患“软组织巨细胞肿瘤”,2
057946feba35da400f509037214a53cd,舌癌，不想手术，怎样治疗好？,2
98ee5220bc1a22438d5a1e5fe8734c9a,食道癌放疗后,2
5f11ed5349cc7a65fc3e0c196bca2152,脑瘤病要注意什么,2
226972b51a095721c1d02041b82bd5e7,脑膜瘤手术后怎样的调理生活？,2
230ef8980327cdd2a15dbbc5ba7f19e6,霍奇金淋巴瘤的饮食问题,2
bf38d72fc380bf7e8eb64100d87776ef,有问题来问问血管瘤要吃药吗,2
adf9fffb4a37d3853922501be5dd6b6c,脖子上长有血瘤？,2
12e2832325125ad209723de188eb706e,肠癌肝转移推荐化疗方案,2
8130ba51419a640f6586bec8b0b5ff9d,脂肪瘤如何去除怎么样呢？,2
cee93c2be335faa6471b783ac42af3a6,9岁女孩，出诊为脑室内膜瘤，咨询治疗办法,2
80fb6d60de54b69cd9bee0a5e0a59c01,肾癌不能手术怎么治疗,2
ac1299fcbc6e60f36d9fc67ec273dcee,求助束腺瘤的治疗方法,2
1c533bea1d58939ba9b80c67dc7cbe7c,脑癌引起的视力模糊怎么治疗,2
a750111dc6d12ca84043bc6974a94fec,舌癌中医治疗方法,2
8ea7defded4e25fd925542b221df011a,咨询宫颈腺癌的化疗方案,2
785f0a95d2774ab22469cdf165df867d,左胫骨软骨肉瘤，该怎么治疗,2
2ff5982f419058d50d7a62d665b6e399,髓母细胞瘤手术后？,2
436fc3d158b206c70f0b5ab260021183,胃癌中期该怎么办？,2
a77db792be92ac1dafeb5ce42cab10d4,大夫您好，我今年三十岁，男，是一名右侧腺型肺癌，有胸水，诊断是晚期，并且骨转移，现在用顺泊和紫杉醇化疗，外吃靶项药，我想知道吃靶项药的同时可以吃中药吗？还有我想用锻炼身体的方法战胜病魔，有好的锻炼身体的方法吗？谢谢。,2
348a9f62063d6b1687a649e95e1b103a,胆囊癌应注意些什么？,2
a91f23b192294cd0c97ebd0d0ff0bffc,腺泡状软组织肉瘤得了这病怎么治疗,2
286af7ebd83bf3b4fc4c4e9f7913eeff,肩部软骨肉瘤怎么治疗,2
685483d75d7d8f15f9712749b40b08b2,胆囊癌中晚期怎么治疗？,2
622759645da552bc52533d94ccff39de,鼻咽癌早期治疗怎么样？,2
d34851aa02f569cc02bcd5e0d3ff6757,肝癌的临床表现以及护理是什么？,2
2574bee1f31281e7d458ce3aa222f53d,遗传性多发性骨软骨瘤治疗,2
88d605b240c92cd1cf475b3ff68ab928,乳腺脂肪瘤是在一种什么病怎么治疗,2
172b7d5509f0aeb09f6bb3700c8a2641,23年前发病，手脚部位多发性血管瘤，主要集中在右侧手脚及肩部。以前未治疗过，想了解这种病如何治疗效果最好。,2
07022e102f7da2af0352385b6752ddfc,请问得了淋巴结转移性腺癌该怎么救治?(肠,2
eb9e758795001cf7df81f9efa499045e,胰腺癌的化疗,2
7f901b4231e7bd5f940d58ad9b24f6d1,膀胱癌治疗方法？,2
4c66b1974f517eac8ed9abc0f2529f75,骨肉瘤肺转移治疗？,2
400352667b84ec98723145f3791049c2,胃癌根治术后的治疗方案【胃体小弯侧溃疡型中分化腺癌】,2
92d670429511c79515d1354f1663f0c9,直肠癌的饮食,2
805bad2c8a0f8b0e69d7ae14ebfed118,软骨瘤请求回复！！急！,2
21f24e16ec8196193c4e46c5cd23a354,25岁左腿股骨远端皮质旁骨肉瘤,2
b28e6f8f97c7d24128b066176e6e9489,膀胱癌有什么好的治疗方法？,2
4c2ce912c6b73c41344657edf38d8aca,右侧颈脂肪状肉瘤,2
83b40debbd38396e2fef7bf548a66d19,您好：请问一下血癌怎么治？,2
a73170e562dc91010491af03b824ed81,脑膜瘤 脑膜瘤这个怎么治疗,2
511e22f83998bc75277b18309a96e92a,右胫骨上段骨软骨骨瘤,2
314dea5ac28e40c67fa6cf37b1a25bbc,肝癌患者吃什么水果好呢？？,2
0431d329bd8f6decd1547b382a434083,粘液型脂肪肉瘤术后化疗几次,2
c61788c7f3a41e45910f313b61a8c025,先天性右桡骨软骨瘤如何治疗,2
a3d9528a9bbc2c3b56d0c176e18ecb83,肺癌腺癌用什么方法有效果,2
4a4cff7b17b8c61bdec9c72888c370b0,脑膜瘤手术后老是胃不哆嗦，吃饭后哆嗦的更狠，是怎么回事啊,2
1144a42dd1e9cffc10da10a690288196,乳腺癌胸椎转移,2
9ee95be4aeea3933973d68b26852a534,结肠腺癌术后饮食,2
9d3dddc0607fbe59da1d405fd4550f2c,宫颈鳞癌适合用什么方法治疗？,2
808304adff2f9666a196b8bbc0e85369,第1个孩子得了髓母细胞瘤第2个孩子1岁需要做哪些检查吗,2
10a588ac958688dd0e1b80b6b209d5b4,得了胰腺癌，如何减轻痛苦？,2
1f0714e34fccd333c9c95a373d8e755e,舌癌中晚期如何治疗?,2
542b9a3be5cb78a8f8e3e673247cfc71,在日常生活中，神经纤维瘤患者如何才能提高自己的睡眠？,2
8878b4d389a84a3a9df4ec1f92756f0c,血管瘤有什么不能吃的,2
19be1516809e46a078460a70fb024185,关于骨肉瘤饮食生活护理方面的具休的注意事项。,2
73e0b497e1e0b153956a4c35730d14d4,腺癌有什么可以治,2
77958b01efb7228b92ce6d2014a190ac,肺鳞癌早期有什么好的治疗方法能治愈的吗？,2
67dd43f90ff5a40f98e7b2096ba7adde,骨癌的治疗措施有哪几种,2
42cc6746298441c0694ccb5737fa6041,大腿根部内侧的脂肪肉瘤能手术切除吗，大小约有10mm左右,2
e855e2d0594aaacc0e276707411e379f,中心性软骨肉瘤如何预防,2
ec8edf7929cbaf309510f26784624b1b,眼眶非霍奇金淋巴瘤,2
bb86ef945ad0370fdf579c34e4af4662,前纵隔高分化脂肪肉瘤放疗有效果吗,2
d5b7dbd743922773170cc1cebd71303b,患血癌怎么医治？,2
2ce3c1c1a5bb26593568b3a531f5eae8,膀胱癌的后续治疗？,2
d92b0c54007ceaebc38528a430b77378,得了扁桃体高分化鳞状细胞癌该怎么治疗？,2
6a36f0339b5841cb330e269dfa4268d7,周围性软骨肉瘤得了这病怎么治疗,2
d973cecf5af2c36213dc1591ede1f498,我爷爷今年9月25日检查出得了直肠癌，且转移于肝，请问用什么好的治疗方法治疗,2
87d28d98216a99d3ed222cc1297ca563,晚期纵膈型肺癌如何治理？,2
9ce94ab289bf3b28160b4bf665e21191,脂肪肉瘤手术后是否必须放疗,2
b777b1dfbd53f5404b2b49bb15069d50,脑膜瘤是手术还是做伽马刀好,2
acedf2c6e250a7d2d11c16f70a3c4ffd,隆突性皮肤纤维肉瘤 如何治疗隆突性皮肤纤维肉瘤？,2
d722794d42cf314a799a9ce06bc9974d,舌癌手术治疗的效果怎么样？,2
a3750bc90aa5a8939833e7be30fe819c,7年忙碌治疗，高分化脂肪肉瘤，多次手术无效，现已转移到腰椎，肉瘤体积猛增，该如何治疗？,2
424fbb329e561b69bbd723bc72232bd3,骨软骨瘤怎么治疗,2
16a2fc8755cb3d375a534965db105769,膀胱癌的灌注护理？,2
b703a929ccb371b3aa00e72e4e7bc0e5,治疗脂肪瘤的中药有哪些?,2
769705d667e66de985f6c6441902e07e,血管瘤晚期病人如何止痛,2
158e264a9906ca61060192365443b46a,中分化胃腺癌手术后用做化疗吗,2
6e0f112acd3a9150c60175651a69ff07,华西对于肾癌治疗怎么样？,2
ab42bb9b2044e5ce279903e194aa3cbd,肺鳞癌晚期化疗如何?,2
32ff54dce13a1472f315b186d89600b5,关于恶性淋巴瘤放化疗后的问题！,2
